id,entityId1,entityId2
367,1499,7942
368,1198,10322
369,1204,16044
370,16,22412
371,1391,41486
372,1052,22438
373,1303,44692
374,2510,16111
375,392,13814
376,823,16875
377,1682,33721
378,1820,11945
379,625,31338
380,927,28727
381,124,27867
382,1139,27518
383,2211,14388
384,1631,23551
385,2455,55230
386,1326,1837
387,1537,14969
388,229,47831
389,1591,43254
390,1655,15495
391,746,47858
392,738,26070
393,2201,33594
394,776,39297
395,1272,20587
396,1301,61259
397,1806,840
398,1238,13245
399,2105,16982
400,1075,43159
401,2346,21555
402,634,22424
403,909,30240
404,1176,14307
405,2236,55263
406,1169,18984
407,1688,47508
408,2363,9994
409,1907,21138
410,58,37469
411,1584,2889
412,1484,9225
413,2175,23469
414,951,49368
415,1465,4575
416,1126,55329
417,671,13136
418,1720,26506
419,2130,14926
420,1672,30489
421,2450,37521
422,1155,32441
423,192,48805
424,2208,2391
425,1844,50955
426,1719,1643
427,1340,711
428,943,39720
429,1288,21409
430,1203,18146
431,1228,50589
432,760,44754
433,2255,463
434,1081,5446
435,1975,13549
436,1973,15675
437,264,36779
438,2045,1513
439,479,34930
440,2294,11653
441,1329,15883
442,1163,7221
443,1019,25235
444,1935,8261
445,1425,30530
446,2071,15747
447,1561,6960
448,1986,10517
449,755,12417
450,494,15569
451,726,22610
452,403,8866
453,1268,478
454,1877,5313
455,1243,14847
456,493,21879
457,2443,5357
458,710,48923
459,1276,16201
460,586,59215
461,216,5881
462,1234,21822
463,283,20800
464,1933,28931
465,1434,33892
466,249,27720
467,791,21730
468,43,61205
469,1894,57151
470,472,5118
471,686,22252
472,840,27823
473,174,3307
474,1361,25541
475,2336,32754
476,2311,36797
477,1318,26706
478,2252,31546
479,2090,38766
480,172,7577
481,2149,46158
482,1668,2196
483,558,40632
484,97,11671
485,524,2493
486,1827,38155
487,945,23206
488,2264,13721
489,683,2035
490,1239,23387
491,919,7026
492,1450,18160
493,360,4270
494,2319,44344
495,1046,16518
496,767,36027
497,1016,50089
498,1961,22486
499,2163,10270
500,803,51385
501,1700,44608
502,460,2031
503,900,32753
504,689,46598
505,1300,18332
506,2476,57599
507,2445,3251
508,912,30059
509,157,20679
510,2168,50824
511,227,37760
512,233,2530
513,1801,29998
514,2315,17711
515,2178,17223
516,144,36459
517,1290,29051
518,526,10981
519,515,22053
520,488,1394
521,1241,793
522,1941,18384
523,15,7909
524,1395,37160
525,1214,9094
526,2406,27133
527,534,32907
528,999,16933
529,1400,22475
530,2483,4352
531,501,52036
532,633,18643
533,123,1490
534,1384,54619
535,993,27588
536,1600,12116
537,1423,12376
538,897,45889
539,2241,26408
540,1044,29592
541,1741,55619
542,154,13350
543,1811,33425
544,2489,7964
545,2396,1253
546,1911,2684
547,575,17230
548,1006,4075
549,1411,21575
550,724,35678
551,411,2172
552,1870,42970
553,196,32305
554,1942,20609
555,2460,40999
556,49,42564
557,1607,50367
558,937,34400
559,962,1501
560,2365,30566
561,2379,35452
562,1419,43546
563,1375,20476
564,1132,14118
565,71,50886
566,184,51846
567,1639,35435
568,1208,44680
569,1190,7166
570,1427,55179
571,1040,35998
572,728,39468
573,1001,2376
574,825,6845
575,1519,4439
576,1432,30189
577,1545,2278
578,224,44442
579,232,21149
580,1899,48782
581,1684,48089
582,1514,11104
583,1556,5472
584,1525,59349
585,994,23446
586,1207,28398
587,142,57297
588,1196,21117
589,457,47540
590,1886,33479
591,2120,7815
592,210,4656
593,966,13486
594,2057,35676
595,276,9315
596,1995,57203
597,2125,27883
598,1906,31823
599,1728,56737
600,1266,7126
601,608,30918
602,2269,34471
603,389,28618
604,1331,42689
605,2270,7665
606,1414,11224
607,2062,4447
608,723,56289
609,1037,48576
610,2124,1452
611,2466,36460
612,1709,31800
613,1364,21434
614,474,40095
615,2024,28100
616,1735,21449
617,2302,17313
618,158,25365
619,1095,35575
620,687,51094
621,339,57363
622,860,32639
623,2447,13474
624,2321,1493
625,624,50095
626,618,11767
627,2111,37266
628,1184,22134
629,341,28529
630,1420,14840
631,2381,14855
632,1555,48688
633,1304,5941
634,355,834
635,2230,2811
636,2174,42374
637,979,45205
638,2102,19675
639,1296,31185
640,754,41454
641,1648,51128
642,1508,23929
643,1887,55866
644,39,31172
645,1002,51495
646,1804,32135
647,520,1392
648,387,35058
649,351,19515
650,305,54155
651,131,9102
652,1455,36530
653,1725,44741
654,1622,34960
655,1344,14923
656,238,35146
657,152,7361
658,2023,1676
659,1998,58949
660,1246,632
661,1404,54998
662,678,35488
663,1415,58185
664,579,47806
665,663,5917
666,1430,9939
667,44,12237
668,2226,1222
669,451,23514
670,2033,13145
671,595,44333
672,445,1589
673,1847,14149
674,1905,31965
675,1071,49885
676,583,6524
677,857,30793
678,2463,18426
679,1518,4605
680,148,5770
681,219,1829
682,925,15012
683,236,29091
684,364,133
685,2121,32385
686,1422,2434
687,2340,30596
688,1665,6839
689,256,2862
690,645,50542
691,1200,43293
692,1146,58112
693,1341,43878
694,1826,1806
695,1009,42918
696,782,10632
697,916,26061
698,1367,11231
699,876,37574
700,1485,9626
701,1970,49178
702,1739,25415
703,2333,19048
704,1388,9506
705,2344,38610
706,819,48541
707,2047,22305
708,136,6932
709,261,31283
710,1103,49548
711,1796,30854
712,2179,38071
713,133,58301
714,245,1990
715,1226,348
716,815,24312
717,38,17035
718,975,6940
719,1625,4099
720,358,41770
721,2263,20787
722,570,28270
723,917,17820
724,751,5054
725,1470,16976
726,2409,23086
727,1227,49437
728,316,37067
729,959,2052
730,955,414
731,2143,18468
732,884,47271
733,1531,3732
734,1897,12344
735,1021,9199
736,581,15074
737,2338,6391
738,1972,18407
739,1229,16519
740,1915,55905
741,763,47009
742,1526,10372
743,317,14396
744,1898,32748
745,340,37068
746,2109,7042
747,1707,42389
748,1154,20772
749,1342,60396
750,622,15781
751,922,50205
752,2158,52130
753,522,9678
754,1039,26231
755,2187,14841
756,9,21608
757,695,11705
758,788,18395
759,956,39194
760,149,22278
761,2426,40071
762,1824,26618
763,1650,18459
764,2192,20650
765,607,2635
766,1609,3502
767,1823,14
768,2025,22223
769,1112,13970
770,2110,2887
771,974,17232
772,1996,20552
773,471,34409
774,1278,55568
775,10,19424
776,1186,55011
777,603,7068
778,1794,49603
779,670,58854
780,908,45323
781,169,34905
782,1663,40002
783,2215,33027
784,1786,29798
785,226,58848
786,1553,32752
787,1926,44724
788,1985,37856
789,1409,30297
790,1151,584
791,2234,2781
792,1164,15893
793,2048,10026
794,490,47259
795,1048,35689
796,1498,29131
797,1675,38
798,1094,13515
799,122,1960
800,2436,45497
801,466,14370
802,2414,10457
803,852,6908
804,742,46831
805,80,21832
806,302,34203
807,981,4390
808,902,13075
809,1285,48790
810,1849,4107
811,592,20302
812,675,3247
813,2293,18382
814,1379,2156
815,1144,11350
816,329,31964
817,362,14819
818,2482,4815
819,66,23006
820,835,47314
821,1348,31286
822,1616,35738
823,889,12044
824,356,50212
825,2286,10781
826,1916,27225
827,45,57521
828,51,1799
829,1474,24934
830,1559,44575
831,449,11702
832,1676,51248
833,2237,23043
834,744,13913
835,1383,40677
836,2140,25022
837,197,40815
838,1349,21042
839,188,57945
840,635,2485
841,894,40310
842,1189,1564
843,2235,6829
844,1216,60763
845,2454,13226
846,91,31260
847,758,35218
848,1872,6319
849,327,30031
850,1435,18012
851,2056,13497
852,1274,10896
853,2305,37888
854,83,3256
855,870,5447
856,2008,31900
857,143,49407
858,2231,9294
859,1157,51267
860,1770,6596
861,1552,18487
862,1896,49528
863,1890,39761
864,1737,21764
865,285,29617
866,660,561
867,2227,44555
868,322,53195
869,950,27673
870,2415,2358
871,1932,32182
872,2039,49954
873,1133,24774
874,2073,47132
875,273,14237
876,18,25181
877,681,54099
878,480,35990
879,1149,35740
880,2496,36593
881,995,56712
882,2184,13343
883,2117,33219
884,2106,19830
885,1503,10453
886,475,7746
887,641,12370
888,390,14804
889,359,56257
890,1839,1038
891,1483,20314
892,888,34914
893,1311,46877
894,1360,12128
895,783,29261
896,1621,39614
897,1674,369
898,2165,10846
899,1922,20749
900,336,35679
901,40,33595
902,713,292
903,1178,16969
904,77,44890
905,761,14716
906,1506,4108
907,1992,2660
908,525,19999
909,594,28581
910,145,31058
911,2439,14715
912,610,655
913,2504,25698
914,2138,808
915,2061,1032
916,833,6725
917,1063,38808
918,591,2235
919,1280,12611
920,52,26493
921,2219,53460
922,1646,37551
923,2349,54958
924,1612,3510
925,2273,44883
926,574,36420
927,2146,10363
928,2058,15651
929,2012,1005
930,1524,35404
931,1217,34228
932,1125,7080
933,318,10539
934,2013,23488
935,499,48770
936,1244,50450
937,388,638
938,1862,15540
939,162,19398
940,315,582
941,1205,14747
942,2515,39172
943,1490,19770
944,1564,44375
945,2127,16048
946,2289,16968
947,2392,2249
948,2066,47769
949,1128,12954
950,2129,46631
951,223,2057
952,1224,43925
953,2304,58708
954,94,31221
955,179,38481
956,1262,8007
957,1764,5235
958,1685,13858
959,301,40649
960,2296,57360
961,1838,40057
962,2072,14505
963,2007,34221
964,247,26720
965,811,10610
966,1482,2042
967,2036,48197
968,491,22857
969,292,20921
970,1848,57682
971,414,51756
972,1983,9612
973,1582,44930
974,1546,54075
975,1038,24546
976,1247,25651
977,1544,7121
978,765,16517
979,1809,38374
980,1863,52356
981,54,16105
982,155,22096
983,246,16555
984,1392,42306
985,2214,12955
986,1825,22750
987,1257,18664
988,829,60368
989,1810,42396
990,2498,16058
991,332,9424
992,1102,13142
993,2467,4254
994,1936,9453
995,1957,1528
996,102,1935
997,241,21076
998,371,53339
999,2395,14330
1000,828,60462
1001,1380,57615
1002,325,53065
1003,1333,24650
1004,809,604
1005,2348,59195
1006,486,11029
1007,770,1749
1008,711,16938
1009,2060,1180
1010,875,7431
1011,1642,52257
1012,272,37000
1013,1562,22033
1014,1958,11763
1015,1492,3271
1016,399,42861
1017,2317,16715
1018,2101,8093
1019,422,38835
1020,2132,9620
1021,2309,50149
1022,278,36523
1023,721,5828
1024,1255,488
1025,2495,26530
1026,630,19597
1027,1076,5037
1028,2431,13481
1029,178,26326
1030,1486,18336
1031,1083,47693
1032,2166,39733
1033,2217,2733
1034,312,9297
1035,1865,31951
1036,81,61242
1037,853,1262
1038,2152,8138
1039,165,33809
1040,476,32572
1041,939,6438
1042,2368,39377
1043,1003,50279
1044,2271,14669
1045,568,8564
1046,2190,5014
1047,2437,25469
1048,436,60492
1049,34,7840
1050,2322,59598
1051,1249,17592
1052,762,8859
1053,1231,31373
1054,984,47784
1055,1436,6172
1056,785,6956
1057,84,48758
1058,1746,5026
1059,416,37592
1060,72,45664
1061,2122,27069
1062,1223,7476
1063,160,21979
1064,2107,52890
1065,53,6291
1066,1256,21129
1067,542,6666
1068,497,6309
1069,839,2499
1070,1373,36005
1071,1111,405
1072,1982,38703
1073,2410,19564
1074,2341,8917
1075,1693,13553
1076,330,48856
1077,1775,43609
1078,1822,2850
1079,1170,3717
1080,677,61021
1081,2357,3505
1082,1730,26875
1083,684,31779
1084,1602,45698
1085,113,17732
1086,104,2097
1087,805,9456
1088,991,22692
1089,382,40474
1090,1575,60237
1091,211,54669
1092,385,11554
1093,928,23829
1094,297,18860
1095,2427,10015
1096,1356,21083
1097,1072,7789
1098,546,2297
1099,1062,4529
1100,1596,1166
1101,401,6147
1102,1308,53745
1103,1082,19261
1104,2085,1547
1105,485,7374
1106,2096,33406
1107,1305,8947
1108,2419,43468
1109,954,5315
1110,1744,50338
1111,973,48798
1112,447,55599
1113,2183,38490
1114,2390,27887
1115,768,26661
1116,1215,35307
1117,532,50349
1118,1758,51676
1119,1859,34423
1120,620,10966
1121,921,30357
1122,822,2392
1123,1560,22374
1124,1252,36338
1125,1466,30175
1126,204,16829
1127,1055,11051
1128,2086,24469
1129,383,13579
1130,1099,20372
1131,1601,2595
1132,737,1269
1133,1611,9963
1134,2164,1609
1135,36,1425
1136,464,32121
1137,965,2144
1138,1287,12965
1139,1921,53873
1140,1588,16660
1141,1845,27416
1142,182,18671
1143,1116,10101
1144,309,36802
1145,1513,1736
1146,2040,32393
1147,2257,58770
1148,2030,461
1149,2028,28623
1150,2088,32511
1151,1183,29127
1152,2457,1882
1153,513,6913
1154,552,260
1155,2246,2340
1156,1453,3298
1157,374,22550
1158,587,17835
1159,469,55622
1160,252,29257
1161,1489,32402
1162,1768,9925
1163,31,10061
1164,21,15667
1165,674,22230
1166,1191,12767
1167,602,24109
1168,425,39480
1169,2493,10521
1170,47,5319
1171,749,48771
1172,1690,20506
1173,772,1810
1174,668,43892
1175,212,31905
1176,1314,2562
1177,237,17547
1178,2327,29070
1179,1798,60016
1180,50,5076
1181,2079,16219
1182,1723,25960
1183,279,50929
1184,323,39764
1185,1914,29912
1186,1974,1036
1187,1880,4062
1188,1467,51315
1189,1210,39204
1190,1586,8669
1191,1005,48036
1192,1393,8304
1193,1371,21754
1194,2162,5922
1195,2486,19326
1196,1962,6146
1197,774,26248
1198,2279,33077
1199,1282,16858
1200,2477,16644
1201,481,17806
1202,1171,2165
1203,682,13414
1204,2194,27847
1205,293,4743
1206,1989,48967
1207,1109,10745
1208,2380,32900
1209,1481,12640
1210,1888,36871
1211,521,30883
1212,851,20540
1213,1366,22189
1214,1209,23594
1215,1220,30215
1216,831,9916
1217,2186,27862
1218,2010,51330
1219,1846,2831
1220,2151,35524
1221,1332,37307
1222,911,7379
1223,170,39546
1224,787,1287
1225,564,19131
1226,1604,31784
1227,2425,24418
1228,2288,20066
1229,2050,43253
1230,2393,23644
1231,1359,2303
1232,1714,2178
1233,214,39993
1234,442,13543
1235,779,17676
1236,365,32225
1237,151,41133
1238,640,50363
1239,605,28031
1240,2099,23475
1241,666,51639
1242,420,39950
1243,1782,8173
1244,885,1354
1245,1070,26313
1246,734,9791
1247,510,3161
1248,1011,7281
1249,282,1605
1250,1653,7243
1251,872,46847
1252,1832,57928
1253,2144,14999
1254,1615,6307
1255,354,12018
1256,1469,2043
1257,651,36520
1258,1785,4491
1259,1766,50478
1260,1237,4924
1261,952,11541
1262,2490,7424
1263,458,36164
1264,759,28213
1265,2351,51080
1266,518,31833
1267,240,17394
1268,1088,21392
1269,996,16087
1270,1523,46724
1271,529,9790
1272,444,1115
1273,1147,40419
1274,2018,1550
1275,1399,35886
1276,517,40121
1277,137,17754
1278,2276,21104
1279,1174,9508
1280,33,51622
1281,827,9641
1282,667,3100
1283,2374,2304
1284,915,2488
1285,712,19845
1286,2100,475
1287,957,23579
1288,658,12042
1289,899,1857
1290,2386,7377
1291,929,55083
1292,324,49581
1293,1394,7802
1294,654,24663
1295,1717,40462
1296,1661,6121
1297,275,15162
1298,1869,23757
1299,2337,40120
1300,2232,4281
1301,1429,52082
1302,1491,3850
1303,260,25
1304,1711,28683
1305,1050,48646
1306,117,40566
1307,1448,1360
1308,193,17374
1309,918,35529
1310,1458,12822
1311,691,29288
1312,580,43103
1313,1855,8540
1314,1712,22370
1315,977,18345
1316,511,5406
1317,2029,28833
1318,1751,3254
1319,2133,14138
1320,89,30107
1321,866,15268
1322,439,3192
1323,1571,58652
1324,2301,2665
1325,2112,3599
1326,2148,47624
1327,1165,39609
1328,2456,52867
1329,126,39325
1330,1493,16478
1331,1152,9554
1332,664,2867
1333,1012,3159
1334,1284,35462
1335,1657,2367
1336,1312,19219
1337,1077,3495
1338,156,8167
1339,826,34982
1340,549,6360
1341,650,20415
1342,2054,23167
1343,1708,33048
1344,2509,42244
1345,715,23718
1346,863,33555
1347,2481,15897
1348,2005,6763
1349,1843,25941
1350,1681,53632
1351,377,27201
1352,2508,36280
1353,1108,60235
1354,1836,24885
1355,2345,673
1356,530,54960
1357,1293,49478
1358,41,15779
1359,1817,25967
1360,588,38362
1361,27,21036
1362,1866,42379
1363,1999,3174
1364,1994,1137
1365,2224,16768
1366,838,1234
1367,1195,26499
1368,1592,40550
1369,2282,174
1370,2089,1446
1371,1156,43970
1372,720,6938
1373,2153,24810
1374,1767,17838
1375,1535,733
1376,1574,3239
1377,799,20356
1378,1557,39873
1379,2391,9157
1380,550,32833
1381,1884,45499
1382,311,5673
1383,557,15868
1384,771,14998
1385,1143,2163
1386,722,10368
1387,910,56713
1388,253,6398
1389,704,32344
1390,519,40015
1391,2080,14502
1392,878,26091
1393,424,27420
1394,652,1956
1395,1468,26277
1396,528,43367
1397,1760,32876
1398,859,44056
1399,741,46172
1400,1061,33549
1401,1521,30070
1402,1336,58227
1403,1322,32366
1404,1539,53159
1405,3,21408
1406,111,1807
1407,1630,57893
1408,2075,33754
1409,1267,16456
1410,1160,60038
1411,2197,3148
1412,1706,505
1413,736,54270
1414,2022,1288
1415,1748,58460
1416,1939,32253
1417,1138,50084
1418,1850,37709
1419,930,21796
1420,1812,10531
1421,1840,13962
1422,2494,2581
1423,1475,42603
1424,1337,10654
1425,797,24649
1426,1417,18745
1427,1716,57022
1428,1113,14805
1429,2198,39940
1430,344,35732
1431,2239,7365
1432,2401,39476
1433,295,43896
1434,933,13362
1435,2464,30148
1436,718,53843
1437,2420,53783
1438,611,3729
1439,17,9628
1440,1569,13827
1441,109,49494
1442,1477,7231
1443,2407,9808
1444,1068,39530
1445,1805,37357
1446,2506,30271
1447,61,33002
1448,2312,44429
1449,1131,17419
1450,1049,16534
1451,255,22649
1452,830,1444
1453,2204,2596
1454,1123,57106
1455,1230,41972
1456,750,49550
1457,1647,25902
1458,978,26024
1459,556,12401
1460,1260,41640
1461,1837,44844
1462,1225,38800
1463,1908,142
1464,2157,1899
1465,1659,31450
1466,8,18579
1467,206,32761
1468,972,6550
1469,2332,1813
1470,2413,17514
1471,2310,51158
1472,1573,48433
1473,372,2608
1474,642,21663
1475,2154,28882
1476,2438,35927
1477,1819,14085
1478,539,7276
1479,745,37188
1480,1891,44973
1481,1652,919
1482,343,17304
1483,531,47261
1484,2408,28288
1485,1382,704
1486,1421,14356
1487,1330,11265
1488,688,25544
1489,2287,48976
1490,4,2541
1491,373,23018
1492,2091,32474
1493,419,17249
1494,379,6136
1495,2228,623
1496,2364,11463
1497,1925,700
1498,1074,10387
1499,2027,31240
1500,484,5615
1501,1471,34789
1502,418,25525
1503,1281,9095
1504,213,44997
1505,1410,4633
1506,1909,10218
1507,958,7736
1508,2300,29061
1509,1079,13573
1510,1558,23478
1511,70,9357
1512,1990,56755
1513,290,9936
1514,487,36186
1515,1398,15775
1516,998,53572
1517,1008,29812
1518,1598,44232
1519,1323,14309
1520,2387,42329
1521,1627,9057
1522,1613,6628
1523,843,27130
1524,1253,44201
1525,1378,9747
1526,1686,2222
1527,459,28183
1528,1773,46594
1529,1509,53775
1530,700,4086
1531,617,7380
1532,2433,18041
1533,2155,51262
1534,599,2506
1535,2052,31297
1536,1353,25944
1537,982,17714
1538,593,11199
1539,1096,53305
1540,2020,19736
1541,793,8827
1542,2361,16013
1543,836,9354
1544,363,50773
1545,2188,24114
1546,2350,12829
1547,2150,6787
1548,1952,41772
1549,118,11605
1550,2113,44791
1551,5,45565
1552,1041,19085
1553,181,2286
1554,287,30407
1555,2181,39148
1556,1658,10767
1557,2446,37633
1558,1931,16781
1559,1141,10794
1560,60,26792
1561,1166,33303
1562,1194,2307
1563,1374,40616
1564,953,11996
1565,1283,3113
1566,228,29242
1567,1718,16164
1568,934,56665
1569,565,38139
1570,2328,6503
1571,1778,35774
1572,2173,37703
1573,1867,52960
1574,119,46497
1575,1550,30127
1576,1511,29274
1577,1950,50179
1578,914,5097
1579,2015,40694
1580,394,37904
1581,985,7399
1582,335,32681
1583,989,48032
1584,1343,26843
1585,804,38816
1586,1640,10391
1587,514,50601
1588,32,12782
1589,1704,988
1590,1478,11551
1591,2077,10990
1592,2435,18150
1593,554,14526
1594,1944,38418
1595,1572,44718
1596,75,27517
1597,1673,48622
1598,2335,26444
1599,461,42727
1600,454,22827
1601,1705,6911
1602,1813,20622
1603,801,22705
1604,590,7450
1605,244,23882
1606,577,29013
1607,1086,35919
1608,25,25681
1609,1938,14355
1610,76,25543
1611,14,2019
1612,1028,36647
1613,2084,6348
1614,648,6753
1615,536,52916
1616,500,14944
1617,1408,58368
1618,37,24704
1619,847,59882
1620,1755,903
1621,326,13014
1622,250,19321
1623,2108,24856
1624,2468,31843
1625,980,3789
1626,1263,17170
1627,1476,3585
1628,1879,23385
1629,257,31036
1630,1201,34608
1631,578,299
1632,2470,60351
1633,1161,1068
1634,887,36097
1635,874,33089
1636,731,2164
1637,1351,5913
1638,262,57475
1639,1437,23360
1640,1334,34041
1641,1418,361
1642,609,16391
1643,817,9282
1644,1614,6710
1645,314,5975
1646,2055,43831
1647,452,55964
1648,716,48479
1649,709,1867
1650,1783,9071
1651,1385,35872
1652,2313,22426
1653,135,24938
1654,2266,5846
1655,310,43184
1656,800,29220
1657,571,1041
1658,1593,12550
1659,1649,1681
1660,543,34167
1661,1765,16628
1662,837,30243
1663,2423,19363
1664,1969,26402
1665,1127,24525
1666,1487,58216
1667,1248,18584
1668,2087,49384
1669,1065,37866
1670,30,19412
1671,1325,40863
1672,2441,60958
1673,489,57003
1674,222,11667
1675,1576,3651
1676,2451,47841
1677,1177,20385
1678,2019,34548
1679,1791,47251
1680,1345,4485
1681,1680,3213
1682,729,39232
1683,1991,6079
1684,2272,25853
1685,147,7576
1686,463,40828
1687,1129,7997
1688,1814,22904
1689,1981,35589
1690,506,8589
1691,1979,48041
1692,1757,60409
1693,73,34208
1694,1377,5930
1695,644,3201
1696,2418,1455
1697,59,27180
1698,2343,3584
1699,2098,9501
1700,769,11348
1701,1750,13808
1702,191,26561
1703,1042,60287
1704,816,23840
1705,646,44003
1706,300,29801
1707,48,60873
1708,2398,11316
1709,2326,15160
1710,1148,4474
1711,82,8901
1712,1577,13923
1713,1,56589
1714,1993,36745
1715,1637,19102
1716,1159,52718
1717,2167,40658
1718,2043,16215
1719,1679,27912
1720,1632,17559
1721,171,26104
1722,2444,19804
1723,632,20611
1724,794,58453
1725,1045,51870
1726,1199,12551
1727,2502,25145
1728,267,53040
1729,1710,54019
1730,913,32191
1731,1286,40065
1732,739,5677
1733,2035,35241
1734,2440,3764
1735,2070,48721
1736,2260,59666
1737,2,60625
1738,234,10740
1739,2185,35081
1740,438,30672
1741,1447,2129
1742,1193,58118
1743,942,35858
1744,2369,13758
1745,1532,44231
