http://www.okkam.org/ontology_restaurant2.owl#has_category,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.okkam.org/ontology_restaurant2.owl#phone_number,http://www.okkam.org/ontology_restaurant2.owl#has_address,http://www.okkam.org/ontology_restaurant2.owl#name,entityUrl,http://www.okkam.org/ontology_restaurant2.owl#city,http://www.okkam.org/ontology_restaurant2.owl#street
http://www.okkam.org/oaie/restaurant2-Category610,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,212-473-5555,http://www.okkam.org/oaie/restaurant2-Address610,ej's luncheonette,http://www.okkam.org/oaie/restaurant2-Restaurant610,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address396,atlanta,923 peachtree st.  at 8th st.
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,seafood,http://www.okkam.org/oaie/restaurant2-Category345,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address143,los angeles,9255 sunset blvd.
http://www.okkam.org/oaie/restaurant2-Category141,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,310/273-5578,http://www.okkam.org/oaie/restaurant2-Address141,jackson's farm,http://www.okkam.org/oaie/restaurant2-restaurant241,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address690,atlanta,600 ponce de leon ave.
http://www.okkam.org/oaie/restaurant2-Category66,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,212-921-9494,http://www.okkam.org/oaie/restaurant2-Address66,virgil's real bbq,http://www.okkam.org/oaie/restaurant2-Restaurant66,,
http://www.okkam.org/oaie/restaurant2-Category329,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,212/ 956-3055,http://www.okkam.org/oaie/restaurant2-Address329,pomaire,http://www.okkam.org/oaie/restaurant2-Restaurant329,,
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,american,http://www.okkam.org/oaie/restaurant2-Category180,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address615,new york city,86 w. third st.
http://www.okkam.org/oaie/restaurant2-Category623,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,212-752-1495,http://www.okkam.org/oaie/restaurant2-Address623,la grenouille,http://www.okkam.org/oaie/restaurant2-Restaurant623,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address65,new york city,21 e. 16th st.
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,east european,http://www.okkam.org/oaie/restaurant2-Category358,,
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,eclectic,http://www.okkam.org/oaie/restaurant2-Category652,,
http://www.okkam.org/oaie/restaurant2-Category154,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,818/761-9126,http://www.okkam.org/oaie/restaurant2-Address154,paty's,http://www.okkam.org/oaie/restaurant2-restaurant254,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address156,sherman oaks,14928 ventura blvd.
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,mediterranean,http://www.okkam.org/oaie/restaurant2-Category105,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address450,las vegas,3713 w. sahara ave.
http://www.okkam.org/oaie/restaurant2-Category79,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,404-874-7600,http://www.okkam.org/oaie/restaurant2-Address79,ciboulette restaurant,http://www.okkam.org/oaie/restaurant2-Restaurant79,,
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,french,http://www.okkam.org/oaie/restaurant2-Category193,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address628,new york city,296 bleecker st.
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address78,atlanta,3073 piedmont rd.
http://www.okkam.org/oaie/restaurant2-Category636,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,718-858-4300,http://www.okkam.org/oaie/restaurant2-Address636,patsy's pizza,http://www.okkam.org/oaie/restaurant2-Restaurant636,,
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,italian,http://www.okkam.org/oaie/restaurant2-Category118,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address169,los angeles,9876 wilshire blvd.
http://www.okkam.org/oaie/restaurant2-Category167,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,213/937-5733,http://www.okkam.org/oaie/restaurant2-Address167,tommy tang's,http://www.okkam.org/oaie/restaurant2-restaurant267,,
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,french (new),http://www.okkam.org/oaie/restaurant2-Category665,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address463,san francisco,625 polk st.
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,italian,http://www.okkam.org/oaie/restaurant2-Category412,,
http://www.okkam.org/oaie/restaurant2-Category471,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,415/546-5011,http://www.okkam.org/oaie/restaurant2-Address471,garden court,http://www.okkam.org/oaie/restaurant2-Restaurant471,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address210,new york,385 broome st. at mulberry
http://www.okkam.org/oaie/restaurant2-Category649,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,212-349-3132,http://www.okkam.org/oaie/restaurant2-Address649,thailand restaurant,http://www.okkam.org/oaie/restaurant2-Restaurant649,,
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,bbq,http://www.okkam.org/oaie/restaurant2-Category678,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address476,san francisco,2100 van ness ave.
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,asian,http://www.okkam.org/oaie/restaurant2-Category425,,
http://www.okkam.org/oaie/restaurant2-Category484,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,415/563-0487,http://www.okkam.org/oaie/restaurant2-Address484,izzy's steak & chop house,http://www.okkam.org/oaie/restaurant2-Restaurant484,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address223,new york,1013 3rd ave.  between 60th and 61st sts.
http://www.okkam.org/oaie/restaurant2-Category231,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,212/941-7070,http://www.okkam.org/oaie/restaurant2-Address231,el teddy's,http://www.okkam.org/oaie/restaurant2-Restaurant231,,
http://www.okkam.org/oaie/restaurant2-Category409,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,404/842-0334,http://www.okkam.org/oaie/restaurant2-Address409,nickiemoto's: a sushi bar,http://www.okkam.org/oaie/restaurant2-Restaurant409,,
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,american,http://www.okkam.org/oaie/restaurant2-Category260,,
http://www.okkam.org/oaie/restaurant2-Category703,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,404-875-0276,http://www.okkam.org/oaie/restaurant2-Address703,majestic,http://www.okkam.org/oaie/restaurant2-Restaurant703,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address489,san francisco,2 new montgomery st.  at market st.
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,asian,http://www.okkam.org/oaie/restaurant2-Category438,,
http://www.okkam.org/oaie/restaurant2-Category12,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,213-655-8880,http://www.okkam.org/oaie/restaurant2-Address12,le chardonnay (los angeles),http://www.okkam.org/oaie/restaurant2-restaurant22,,
http://www.okkam.org/oaie/restaurant2-Category497,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,415/487-9800,http://www.okkam.org/oaie/restaurant2-Address497,millennium,http://www.okkam.org/oaie/restaurant2-Restaurant497,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address236,new york,39 desbrosses st.  near west st.
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,hamburgers,http://www.okkam.org/oaie/restaurant2-Category732,,
http://www.okkam.org/oaie/restaurant2-Category244,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,212/874-3474,http://www.okkam.org/oaie/restaurant2-Address244,fishin eddie,http://www.okkam.org/oaie/restaurant2-Restaurant244,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address530,san francisco,1611 post st.
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,asian,http://www.okkam.org/oaie/restaurant2-Category273,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address708,atlanta,4330 peachtree rd.
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,steakhouses,http://www.okkam.org/oaie/restaurant2-Category0,,
http://www.okkam.org/oaie/restaurant2-Category716,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,404-892-0193,http://www.okkam.org/oaie/restaurant2-Address716,tortillas,http://www.okkam.org/oaie/restaurant2-Restaurant716,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address249,new york,458 6th ave. at 11th st.
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,vietnamese,http://www.okkam.org/oaie/restaurant2-Category745,,
http://www.okkam.org/oaie/restaurant2-Category257,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,212/477-8427,http://www.okkam.org/oaie/restaurant2-Address257,global,http://www.okkam.org/oaie/restaurant2-Restaurant257,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address543,pasadena,1570 rosecrans ave. s.
http://www.okkam.org/oaie/restaurant2-Category551,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,310-652-3100,http://www.okkam.org/oaie/restaurant2-Address551,duke's,http://www.okkam.org/oaie/restaurant2-Restaurant551,,
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,asian,http://www.okkam.org/oaie/restaurant2-Category286,,
http://www.okkam.org/oaie/restaurant2-Category729,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,415-566-1770,http://www.okkam.org/oaie/restaurant2-Address729,ebisu,http://www.okkam.org/oaie/restaurant2-Restaurant729,,
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,pizza,http://www.okkam.org/oaie/restaurant2-Category580,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address556,la,10428 1/2 national blvd.
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,french,http://www.okkam.org/oaie/restaurant2-Category505,,
http://www.okkam.org/oaie/restaurant2-Category564,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,213-651-3361,http://www.okkam.org/oaie/restaurant2-Address564,johnny rockets (la),http://www.okkam.org/oaie/restaurant2-Restaurant564,,
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,steakhouses,http://www.okkam.org/oaie/restaurant2-Category62,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address303,new york,15 e. 12th st.  between 5th ave. and university pl.
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,italian,http://www.okkam.org/oaie/restaurant2-Category299,,
http://www.okkam.org/oaie/restaurant2-Category311,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,212/581-8030,http://www.okkam.org/oaie/restaurant2-Address311,motown cafe,http://www.okkam.org/oaie/restaurant2-Restaurant311,,
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,steakhouses,http://www.okkam.org/oaie/restaurant2-Category593,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address391,atlanta,40  buckhead crossing mall on the sidney marcus blvd.
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,italian,http://www.okkam.org/oaie/restaurant2-Category340,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address569,malibu,22800 pch
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,russian/german,http://www.okkam.org/oaie/restaurant2-Category518,,
http://www.okkam.org/oaie/restaurant2-Category61,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,212-861-8080,http://www.okkam.org/oaie/restaurant2-Address61,sign of the dove,http://www.okkam.org/oaie/restaurant2-Restaurant61,,
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,californian,http://www.okkam.org/oaie/restaurant2-Category75,,
http://www.okkam.org/oaie/restaurant2-Category577,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,310-451-0843,http://www.okkam.org/oaie/restaurant2-Address577,michael's (los angeles),http://www.okkam.org/oaie/restaurant2-Restaurant577,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address316,new york,322 w. 46th st.
http://www.okkam.org/oaie/restaurant2-Category324,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,212/872-4895,http://www.okkam.org/oaie/restaurant2-Address324,peacock alley,http://www.okkam.org/oaie/restaurant2-Restaurant324,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address610,new york city,432 sixth ave.
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address60,new york city,155 e. 55th st.
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,seafood,http://www.okkam.org/oaie/restaurant2-Category353,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address151,santa monica,1401 ocean ave.
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,french (new),http://www.okkam.org/oaie/restaurant2-Category100,,
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,american (new),http://www.okkam.org/oaie/restaurant2-Category88,,
http://www.okkam.org/oaie/restaurant2-Category74,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,404-261-8186,http://www.okkam.org/oaie/restaurant2-Address74,abruzzi,http://www.okkam.org/oaie/restaurant2-Restaurant74,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address329,new york,371 w. 46th st.  off 9th ave.
http://www.okkam.org/oaie/restaurant2-Category337,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,212/753-7407,http://www.okkam.org/oaie/restaurant2-Address337,rosa mexicano,http://www.okkam.org/oaie/restaurant2-Restaurant337,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address623,new york city,3 e. 52nd st.
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address73,las vegas,2245 e. flamingo rd.
http://www.okkam.org/oaie/restaurant2-Category631,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,212-219-0500,http://www.okkam.org/oaie/restaurant2-Address631,nobu,http://www.okkam.org/oaie/restaurant2-Restaurant631,,
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,asian,http://www.okkam.org/oaie/restaurant2-Category366,,
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,american,http://www.okkam.org/oaie/restaurant2-Category113,,
,http://www.okkam.org/ontology_restaurant2.owl#Address,,,,http://www.okkam.org/oaie/restaurant2-Address164,los angeles,8020 beverly blvd.
http://www.okkam.org/oaie/restaurant2-Category162,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,310/399-4800,http://www.okkam.org/oaie/restaurant2-Address162,schatzi on main,http://www.okkam.org/oaie/restaurant2-restaurant262,,
,http://www.okkam.org/ontology_restaurant2.owl#Category,,,italian,http://www.okkam.org/oaie/restaurant2-Category660,,
http://www.okkam.org/oaie/restaurant2-Category87,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,404-221-6362,http://www.okkam.org/oaie/restaurant2-Address87,nikolai's roof,http://www.okkam.org/oaie/restaurant2-Restaurant87,,
