id,entityId1,entityId2
315,22105,3332
316,20132,3251
317,11781,8236
318,15713,9567
319,16177,3822
320,14463,15018
321,2238,13868
322,180,20843
323,16995,1479
324,9107,797
325,18934,4372
326,4248,10881
327,20351,17822
328,15396,3099
329,19531,20346
330,8896,18330
331,3155,3306
332,25821,22545
333,6977,13772
334,8184,11884
335,16102,10046
336,25337,22717
337,17420,9424
338,6820,19560
339,18466,20920
340,3697,16637
341,1695,3865
342,23042,16605
343,5613,6360
344,9348,6341
345,23,11573
346,11353,3797
347,26800,17337
348,10772,19249
349,25408,1803
350,15496,20377
351,9605,2697
352,7344,8864
353,7455,17301
354,20401,6493
355,18975,11432
356,26638,13118
357,19046,5541
358,14390,13876
359,12623,14370
360,4446,20008
361,25003,2657
362,22376,6400
363,27283,10031
364,27118,6047
365,19368,11574
366,22380,6061
367,24953,6811
368,16785,11705
369,14748,1809
370,19282,1057
371,62,8351
372,25028,15684
373,14966,16494
374,20283,16266
375,5152,11865
376,17896,17775
377,9580,4809
378,4577,9152
379,12753,3601
380,6099,13910
381,9946,7195
382,21222,3867
383,7122,12203
384,5734,11438
385,14742,2360
386,16740,15414
387,15734,18327
388,15085,21718
389,7052,18018
390,15924,17617
391,21067,1670
392,8769,21662
393,11780,18806
394,22800,3955
395,8775,6103
396,17868,20148
397,27532,22095
398,2596,9754
399,8835,1120
400,15930,17161
401,3658,4819
402,17575,11696
403,2790,11328
404,18024,7196
405,8049,829
406,17250,5899
407,4844,4685
408,3250,21006
409,6997,22609
410,16758,13968
411,20688,350
412,12188,71
413,1990,12202
414,7227,18592
415,5945,11608
416,1650,22746
417,26605,739
418,21977,6775
419,8225,18999
420,2611,8520
421,3955,12958
422,20837,3086
423,2316,17928
424,713,2223
425,7056,17716
426,23131,9286
427,5521,14058
428,14074,7355
429,14720,4217
430,4893,15735
431,25377,4443
432,19577,9352
433,15056,9102
434,18836,5320
435,26031,15698
436,11276,10223
437,1549,16055
438,1005,10758
439,6639,19562
440,15173,14444
441,1082,22054
442,16304,18875
443,20216,6788
444,4019,22751
445,10684,11527
446,9679,11728
447,3712,372
448,3464,3280
449,22239,2715
450,25853,12801
451,6708,13850
452,27174,1466
453,18199,10357
454,18894,553
455,22174,8163
456,4635,4396
457,15331,19070
458,15184,13557
459,2461,5915
460,13944,18169
461,16248,8490
462,19450,19935
463,25719,8785
464,21603,5069
465,8576,22672
466,25385,18897
467,26922,7242
468,14345,17667
469,6778,8063
470,25360,20914
471,21704,14404
472,21509,12929
473,20514,14872
474,12307,23021
475,5572,9859
476,27061,10808
477,9633,468
478,27167,2010
479,11089,10689
480,13699,5789
481,12163,19878
482,23875,13152
483,27401,265
484,7298,12765
485,24789,20451
486,17137,15357
487,1532,17501
488,27573,1082
489,9405,19417
490,18032,6604
491,26190,2473
492,25213,360
493,1573,14099
494,18049,5191
495,17708,18368
496,4921,13454
497,23325,10916
498,8860,14192
499,9590,4056
500,23430,17312
501,20679,1160
502,22978,22050
503,20924,13594
504,20352,3447
505,12080,19670
506,7530,19080
507,17775,5733
508,1803,2915
509,11847,6261
510,3968,19829
511,25518,18477
512,17091,11947
513,7930,3685
514,10023,8791
515,24069,7624
516,1273,14139
517,18186,4398
518,25340,15459
519,20935,5653
520,6955,1280
521,14982,8230
522,2864,13166
523,8504,21606
524,26451,21558
525,15666,17002
526,19397,17160
527,709,13231
528,9706,2325
529,7546,2809
530,9305,2869
531,20406,16787
532,4595,571
533,3480,12611
534,18329,7543
535,16382,23105
536,3324,7769
537,14140,12559
538,8069,7138
539,18103,11314
540,1744,7840
541,18169,5835
542,18360,4961
543,17240,17405
544,18322,8116
545,16460,16606
546,17910,9540
547,27481,19355
548,22144,18576
549,11442,7137
550,17187,4011
551,23935,18775
552,25701,18233
553,4618,16477
554,23482,5820
555,1968,7058
556,23347,17020
557,23742,2081
558,16775,5449
559,26498,2721
560,2825,16430
561,797,5950
562,22674,7340
563,11746,14692
564,8414,11292
565,4186,19586
566,23898,4052
567,14196,7968
568,13874,16856
569,8926,19373
570,25247,23154
571,16469,15920
572,19038,14272
573,26861,5363
574,16574,22173
575,4760,4707
576,240,1617
577,9334,18272
578,5225,13851
579,16814,20050
580,19811,15649
581,11687,19580
582,18969,20003
583,18600,2880
584,9606,10677
585,20175,3215
586,13065,18514
587,20185,2385
588,25481,3813
589,5369,19704
590,23508,3699
591,2365,6900
592,13190,8114
593,17256,16116
594,17460,14154
595,1220,3636
596,14849,1493
597,2842,77
598,7197,14041
599,17409,3460
600,4353,20716
601,8295,6247
602,23433,9917
603,2005,4020
604,9671,5299
605,22142,3845
606,21727,20442
607,16942,9450
608,13130,13101
609,19206,18155
610,8868,6405
611,5760,20048
612,5171,18365
613,18900,10788
614,8379,14248
615,8975,15336
616,16716,10413
617,21197,16737
618,24884,20559
619,24536,1737
620,1619,18279
621,25134,17607
622,7327,3278
623,18546,7379
624,11971,11018
625,11030,8635
626,26693,1490
627,13744,12722
628,19339,22065
629,22159,2413
630,5126,22126
631,7513,5635
632,13886,15919
633,3385,20578
634,24947,15347
635,1874,14917
636,18413,622
637,25648,7723
638,24174,13978
639,22476,8862
640,27399,8441
641,804,5427
642,13595,7309
643,16050,17984
644,4176,2666
645,24381,14648
646,3718,7924
647,1155,9065
648,3349,5783
649,15997,22378
650,1790,4104
651,20454,12897
652,2848,14600
653,7333,20580
654,8734,17585
655,24486,5924
656,24633,8717
657,27485,19171
658,9568,13894
659,16788,22274
660,20543,20485
661,24399,13143
662,1272,14337
663,16178,7366
664,4909,7383
665,759,9178
666,23925,1926
667,11347,15127
668,21969,430
669,6327,5796
670,5254,11511
671,24680,22618
672,2270,7562
673,17874,23168
674,8800,22633
675,6502,16765
676,25649,391
677,963,17747
678,23957,9800
679,17283,6693
680,18889,4459
681,12834,15514
682,3703,19703
683,11685,12546
684,17228,11254
685,16297,22971
686,23803,22575
687,5459,5038
688,5479,3376
689,14598,150
690,7250,20234
691,17264,8244
692,6207,8498
693,21499,17194
694,16391,15167
695,7054,3720
696,7834,4516
697,20461,5035
698,3394,12601
699,22361,11175
700,4466,21936
701,9686,14669
702,2639,9745
703,9011,5151
704,6972,10547
705,7349,12044
706,19337,63
707,15985,16131
708,11702,11195
709,23472,17310
710,5032,7738
711,6103,17163
712,23269,1387
713,2306,4630
714,27596,2743
715,9062,933
716,21552,12824
717,6528,14646
718,23035,20803
719,17706,4364
720,10055,16815
721,2526,19138
722,2736,1708
723,12107,10370
724,5505,1267
725,27141,7686
726,18127,2243
727,15975,17019
728,22880,951
729,12407,18248
730,27396,19299
731,26985,20644
732,13588,18530
733,14075,10850
734,1488,7012
735,3678,21854
736,6865,19483
737,13789,1823
738,13162,21100
739,5453,5608
740,10493,13263
741,25161,8210
742,8039,20336
743,20510,1036
744,13321,7944
745,13324,7698
746,12037,16214
747,22411,7145
748,27074,13345
749,6856,20248
750,16160,1693
751,11815,1858
752,4881,20328
753,3858,6933
754,3127,2080
755,2687,5833
756,13612,9356
757,20019,1904
758,9186,16297
759,4090,13272
760,4456,15671
761,6012,17582
762,27104,3691
763,11893,21004
764,19772,22403
765,13303,2281
766,27457,7164
767,13474,20856
768,26593,13344
769,420,22984
770,17080,16443
771,7384,2037
772,11508,20190
773,16656,18866
774,23031,14032
775,9337,3773
776,9242,11658
777,12717,18135
778,3018,3963
779,13326,355
780,12885,4190
781,15168,11306
782,490,17189
783,13619,8847
784,19632,1295
785,9962,17450
786,5197,19735
787,5650,14895
788,17985,6921
789,2425,20430
790,27367,14603
791,5735,7841
792,14300,17839
793,8117,6764
794,9980,15974
795,13103,18888
796,1325,13441
797,25957,569
798,11324,2726
799,9378,406
800,20297,11609
801,585,9329
802,11719,2729
803,5172,21831
804,19073,14957
805,15860,19479
806,1041,4264
807,3820,2986
808,23867,10262
809,21047,14941
810,13199,10975
811,3586,22410
812,12443,8189
813,18728,10815
814,6875,11579
815,17941,10582
816,24227,13138
817,9181,16782
818,2993,6106
819,27079,5847
820,20187,20771
821,11535,18010
822,17114,13695
823,4916,10338
824,18057,959
825,9640,11480
826,15437,21856
827,14852,4875
828,27072,6373
829,15987,8981
830,15117,15657
831,7683,10062
832,17049,19136
833,26895,21075
834,22605,16731
835,14672,19823
836,14285,19149
837,26885,21909
838,849,20238
839,6374,20428
840,20038,18082
841,17053,3700
842,9955,2984
843,1071,19472
844,26896,5891
845,27561,16232
846,6636,16346
847,27341,1732
848,1178,10603
849,3084,16246
850,24956,3083
851,22609,1339
852,20883,13522
853,20397,21091
854,16278,2512
855,3418,21302
856,22355,22418
857,16224,7006
858,24028,14628
859,1832,21876
860,13900,3285
861,20155,8400
862,16057,20864
863,1136,14116
864,22154,6321
865,12155,17026
866,819,7663
867,9456,11686
868,10962,17760
869,27607,12523
870,10265,10072
871,18943,10683
872,4363,8439
873,6213,18731
874,15425,7807
875,17873,1231
876,26161,1414
877,2434,4708
878,20480,14231
879,21801,2888
880,7599,1992
881,23379,2985
882,2314,14677
883,21301,11612
884,4237,18910
885,16699,358
886,3410,22017
887,8323,7456
888,15768,12091
889,3,9886
890,27579,14810
891,5154,8343
892,2819,5543
893,23702,8932
894,16842,21262
895,13349,16273
896,17419,6182
897,14130,17022
898,6291,12291
899,3123,13080
900,9433,13646
901,21596,19943
902,10359,2321
903,19600,21762
904,1113,16084
905,15636,23102
906,16121,15617
907,4764,7958
908,24871,10284
909,24080,10368
910,18857,17888
911,25977,16795
912,2814,5977
913,5876,13987
914,17046,4352
915,14948,14649
916,11723,20199
917,10578,16929
918,9832,13309
919,7192,3051
920,20775,22530
921,10697,7047
922,20118,11577
923,19689,14417
924,3741,2311
925,17352,4595
926,12195,21538
927,21747,251
928,25255,18919
929,7410,10611
930,24614,6590
931,8092,19541
932,7889,18489
933,5456,8947
934,15503,9098
935,16905,8967
936,17531,4610
937,22677,21420
938,7695,1824
939,5867,7602
940,8828,6082
941,3363,18835
942,15032,15430
943,6084,22363
944,2843,11320
945,21748,209
946,17377,17398
947,2751,4106
948,16682,9594
949,14504,11626
950,13581,4826
951,7335,16858
952,14670,12750
953,16125,8156
954,25687,15793
955,10031,22456
956,22278,3876
957,15703,10426
958,9951,11192
959,7375,13524
960,27294,13488
961,16198,2109
962,17439,12304
963,23689,2936
964,11407,21415
965,17176,19236
966,1779,1354
967,9001,9640
968,25602,22859
969,26670,17715
970,959,3886
971,4530,20292
972,6337,16254
973,26246,20081
974,16359,3624
975,9010,8922
976,19437,10286
977,260,14263
978,16750,3935
979,9487,2092
980,15210,727
981,11791,7471
982,15001,18070
983,6525,18566
984,20678,5644
985,2728,6027
986,3264,9187
987,8646,6364
988,25712,13815
989,18589,298
990,4298,21681
991,8160,13923
992,21304,19213
993,4603,14252
994,10237,20254
995,15697,10972
996,17906,6342
997,22484,4693
998,11156,9511
999,4224,12938
1000,4883,5903
1001,21617,11115
1002,26090,15223
1003,20088,6945
1004,9673,1549
1005,7130,1133
1006,14380,4069
1007,20457,9092
1008,830,14624
1009,12579,7597
1010,26515,12721
1011,17201,17182
1012,16342,5063
1013,9856,4246
1014,15981,2303
1015,20523,3600
1016,5941,16414
1017,18459,11074
1018,6109,2461
1019,20448,9826
1020,27261,16296
1021,25598,8356
1022,9102,16185
1023,1960,4263
1024,21084,4728
1025,22490,4181
1026,11998,5192
1027,189,20184
1028,764,20135
1029,3855,10824
1030,25062,2215
1031,3039,13018
1032,8837,5430
1033,12546,10387
1034,11105,13796
1035,8115,17690
1036,18706,5485
1037,9346,13825
1038,27200,21370
1039,27017,21733
1040,4381,14839
1041,11223,21868
1042,9584,8962
1043,5861,8186
1044,3334,3432
1045,22672,21885
1046,7149,14465
1047,4145,19538
1048,11853,17276
1049,1470,12190
1050,2535,4220
1051,7348,15844
1052,5272,6428
1053,6946,16428
1054,26932,10924
1055,11736,12079
1056,10721,12920
1057,7091,4395
1058,19950,595
1059,8575,12311
1060,2947,2795
1061,1801,17504
1062,1341,5028
1063,9818,7445
1064,16930,21882
1065,4512,21866
1066,16285,9877
1067,12994,6009
1068,3345,2549
1069,10964,10660
1070,6258,22920
1071,20701,21667
1072,6441,7732
1073,24483,2676
1074,17900,6892
1075,3380,17526
1076,21426,9135
1077,26786,8113
1078,19508,4485
1079,10882,17462
1080,5635,9082
1081,13695,13339
1082,22901,17783
1083,19744,2786
1084,11541,10405
1085,25604,7917
1086,3752,1539
1087,13854,147
1088,14802,1918
1089,8695,2390
1090,9535,13089
1091,12867,16573
1092,13731,3163
1093,13259,9571
1094,11610,15360
1095,4988,7920
1096,10566,3705
1097,12060,10789
1098,21498,13864
1099,17645,5988
1100,20806,5763
1101,24169,21540
1102,23162,6815
1103,15721,1821
1104,11159,20030
1105,22657,15950
1106,16872,4596
1107,17135,15535
1108,17582,11200
1109,164,15123
1110,10094,10148
1111,8863,14017
1112,14476,6894
1113,19451,19962
1114,3425,6609
1115,26738,4917
1116,24279,12450
1117,8765,22143
1118,21598,5591
1119,19969,9733
1120,5236,20142
1121,2521,16112
1122,23490,12396
1123,2867,20172
1124,6952,8806
1125,10590,1762
1126,24304,10363
1127,15237,9252
1128,17466,20861
1129,4137,13070
1130,14449,9130
1131,23846,15599
1132,19549,11859
1133,23465,14516
1134,6061,17236
1135,10108,9020
1136,11254,12199
1137,16515,1530
1138,8507,10823
1139,586,12914
1140,17928,15312
1141,26645,12741
1142,15738,473
1143,19585,8859
1144,13111,21907
1145,17239,6956
1146,18871,2587
1147,12451,11153
1148,14305,21111
1149,10381,19134
1150,26687,9261
1151,26263,11631
1152,5291,15636
1153,19142,12908
1154,11676,9974
1155,1742,15296
1156,2631,7050
1157,2169,12629
1158,15344,457
1159,17454,21938
1160,19157,11654
1161,19035,21782
1162,8073,14128
1163,17166,13050
1164,6216,4424
1165,10041,14619
1166,7430,1952
1167,4110,15380
1168,12724,21298
1169,15228,10069
1170,3234,22547
1171,14110,4563
1172,5238,20068
1173,7687,13419
1174,7654,16145
1175,21817,20283
1176,17517,1451
1177,15711,20288
1178,8292,13483
1179,8691,13134
1180,7915,12005
1181,14978,15591
1182,24855,15053
1183,14763,704
1184,12652,12081
1185,26421,16153
1186,25272,13214
1187,16208,11854
1188,25942,23144
1189,23423,2824
1190,9894,11600
1191,411,12269
1192,22209,5280
1193,13339,20577
1194,6075,920
1195,21623,21146
1196,20237,5113
1197,5676,1262
1198,23003,4907
1199,9988,3823
1200,7447,18121
1201,20945,11871
1202,27383,1860
1203,8684,13748
1204,2437,7967
1205,23235,18469
1206,9163,6777
1207,2859,5713
1208,1225,10269
1209,26436,14873
1210,1924,17785
1211,12268,11226
1212,6752,10277
1213,5581,9171
1214,26571,3676
1215,26927,6896
1216,18640,6631
1217,3690,2298
1218,1956,15142
1219,425,11145
1220,27376,2405
1221,15864,7653
1222,12553,20319
1223,26418,16387
1224,3519,16493
1225,12794,319
1226,23026,3079
1227,4073,3290
1228,16095,21291
1229,25985,19637
1230,8972,22664
1231,1147,16773
1232,18949,13779
1233,20830,21497
1234,14634,11483
1235,23738,9509
1236,26804,17204
1237,22666,182
1238,24364,23083
1239,1221,10643
1240,15717,19874
1241,6621,21209
1242,18496,18593
1243,3922,15847
1244,19254,21220
1245,2765,13572
1246,11787,18431
1247,1538,17117
1248,18462,21473
1249,14618,12836
1250,6773,8605
1251,11074,12072
1252,24993,3635
1253,27237,13991
1254,2133,503
1255,21215,22342
1256,10968,20862
1257,22930,11069
1258,716,19819
1259,26213,690
1260,10420,8710
1261,25590,12626
1262,2745,23159
1263,13087,1750
1264,9925,17050
1265,19204,18335
1266,23731,3042
1267,6721,20845
1268,4625,15985
1269,19786,17765
1270,27464,20925
1271,7958,16465
1272,396,6547
1273,21086,8174
1274,8672,7773
1275,19021,15726
1276,9738,17592
1277,16780,5128
1278,25613,10722
1279,5159,19414
1280,19007,1909
1281,26299,1535
1282,3859,14039
1283,5377,1332
1284,24900,4368
1285,16410,3114
1286,20856,12281
1287,21391,15676
1288,13357,12116
1289,26636,6275
1290,12839,22345
1291,26672,3287
1292,18027,17766
1293,25877,3734
1294,12857,20886
1295,9970,13331
1296,21166,19381
1297,21946,2380
1298,1199,5448
1299,9125,17926
1300,10585,12842
1301,19937,5284
1302,24114,4063
1303,1786,4480
1304,6274,10227
1305,2390,19881
1306,3026,17659
1307,18395,2199
1308,10902,19321
1309,4934,5335
1310,5360,20547
1311,10732,15641
1312,4956,21311
1313,11960,11997
1314,25741,65
1315,3329,7488
1316,44,3027
1317,16282,13717
1318,3481,12677
1319,19096,9529
1320,23309,5323
1321,21363,17979
1322,20200,1283
1323,11681,2429
1324,18378,21436
1325,8029,10628
1326,9521,2892
1327,9958,14365
1328,14820,21829
1329,18795,1807
1330,27060,21740
1331,7554,17277
1332,17788,4863
1333,16196,20910
1334,24492,5494
1335,17785,20096
1336,22518,5492
1337,7308,4930
1338,3368,22069
1339,25037,8027
1340,2249,16638
1341,11252,5282
1342,1560,8290
1343,1040,898
1344,10940,16174
1345,12728,13821
1346,27103,18183
1347,19541,5409
1348,5442,13776
1349,2934,7538
1350,4614,16962
1351,18619,16385
1352,6347,4207
1353,2606,2004
1354,20189,2172
1355,500,12959
1356,17184,22224
1357,24082,21710
1358,17679,13902
1359,25894,2443
1360,16858,16507
1361,16043,869
1362,12930,14894
1363,24732,529
1364,1182,6919
1365,26104,17731
1366,25971,13790
1367,15157,8879
1368,20542,5694
1369,19775,18794
1370,17380,5997
1371,378,23107
1372,7506,6320
1373,17784,20191
1374,17997,20305
1375,19205,559
1376,7451,10907
1377,23750,16538
1378,18235,549
1379,19466,11666
1380,22138,4289
1381,3232,15614
1382,24527,2608
1383,10687,19434
1384,11784,11717
1385,21055,10841
1386,1246,1624
1387,16779,5304
1388,13286,18099
1389,22578,15502
1390,11844,6734
1391,26644,5698
1392,11510,1687
1393,14245,19059
1394,25320,2308
1395,17095,11888
1396,5462,12151
1397,22922,19776
1398,24693,21652
1399,22627,11494
1400,27478,19872
1401,15436,18509
1402,13356,12335
1403,16017,3066
1404,7402,14980
1405,17607,2169
1406,14125,14056
1407,23515,3317
1408,21582,17704
1409,13440,20352
1410,8147,18686
1411,13038,20947
1412,27587,10837
1413,24070,22778
1414,16799,21466
1415,12646,20691
1416,12315,417
1417,26222,8046
1418,11317,17743
1419,13452,19330
1420,4227,16381
1421,17625,661
1422,21148,3149
1423,4164,21608
1424,19158,4481
1425,7895,6856
1426,9621,9635
1427,15043,3372
1428,2879,22665
1429,2562,16210
1430,23625,4673
1431,6969,10885
1432,20649,22307
1433,5909,561
1434,23824,20921
1435,2280,6859
1436,15203,15615
1437,1417,12954
1438,23183,8636
1439,6248,5197
1440,19584,12427
1441,8154,10859
1442,1863,8723
1443,11342,8401
1444,20805,9381
1445,20361,13462
1446,317,5973
1447,5046,6684
1448,14361,19957
1449,23284,231
1450,5692,18594
1451,5071,4606
1452,24268,16863
1453,6540,13747
1454,22025,6425
1455,23270,1453
1456,25463,16044
1457,27564,5507
1458,4270,5562
1459,11718,9976
1460,16784,15489
1461,20002,10541
1462,21201,9327
1463,24623,20239
1464,8268,1411
1465,120,22343
1466,22030,6051
1467,21861,20078
1468,10006,21019
1469,11742,8002
1470,26335,9227
1471,18137,1480
1472,8496,15266
1473,17933,18423
1474,11385,4857
1475,9863,109
1476,24636,19177
1477,7257,19805
1478,571,17692
1479,5866,4184
1480,4165,14301
1481,5845,5928
1482,163,18793
1483,7232,21900
1484,6484,18448
1485,25552,8628
1486,8256,2447
1487,14837,13287
1488,21965,11493
1489,25883,13926
1490,25925,10443
1491,16885,7152
1492,13717,7946
1493,14119,7354
1494,3358,15760
1495,15652,11184
1496,10219,3346
1497,19605,10749
1498,16320,21255
1499,15627,13239
1500,15387,386
1501,20415,9057
1502,8866,17366
1503,18343,17185
1504,10442,17622
1505,25822,19011
1506,10119,11660
1507,12527,8402
1508,4146,15908
1509,22689,16912
1510,6694,1048
1511,20877,3523
1512,18390,6123
1513,3185,22958
1514,13122,17378
1515,24708,5995
1516,5964,21692
1517,18739,9927
1518,16211,23130
1519,17107,14311
1520,10734,18987
1521,4138,9408
1522,7301,9014
1523,7783,1777
1524,21451,14253
1525,1753,10759
1526,2187,7511
1527,19110,11948
1528,5243,16003
1529,11250,8946
1530,23093,9030
1531,17178,8464
1532,22537,22407
1533,11343,1222
1534,18790,5719
1535,17217,5204
1536,278,2129
1537,12918,1571
1538,25157,1592
1539,22243,14035
1540,6169,4709
1541,19561,7257
1542,12090,4767
1543,2227,4213
1544,18825,2812
1545,8762,18880
1546,12746,15894
1547,24982,16069
1548,17989,6706
1549,2399,22720
1550,7731,6139
1551,26615,11604
1552,17118,13473
1553,11231,10550
1554,19922,10111
1555,22190,18473
1556,3402,5016
1557,12050,8108
1558,23877,9520
1559,4242,831
1560,18051,1544
1561,3739,9810
1562,16846,3256
1563,214,7479
1564,2927,11681
1565,8797,15984
1566,20557,22928
1567,13284,4003
1568,23539,4793
1569,2792,22884
1570,14472,3740
1571,22994,17322
1572,19201,4457
1573,16631,21152
1574,12490,4406
1575,13129,16906
1576,14513,339
1577,19926,9819
1578,1262,18811
1579,3421,3452
1580,24722,4986
1581,7664,11755
1582,7157,21068
1583,27112,3228
1584,4794,20584
1585,16805,6695
1586,14095,2251
1587,854,19924
1588,23754,19753
1589,10076,8158
1590,23475,10139
1591,22409,310
1592,6193,2772
1593,2043,19554
1594,11271,7304
1595,12922,1355
1596,4989,22078
1597,23210,17088
1598,22829,15939
1599,11826,11669
1600,6689,12058
1601,23152,21897
1602,26010,14012
1603,19272,16250
1604,22931,7468
1605,22350,22926
1606,23969,19619
1607,23674,11335
1608,3576,8296
1609,8375,3181
1610,2224,22208
1611,26014,13685
1612,20466,15456
1613,14149,15461
1614,9518,6646
1615,16672,2660
1616,18237,3849
1617,19229,19803
1618,20996,4214
1619,21000,3882
1620,22230,95
1621,9466,10947
1622,4011,4968
1623,6334,8764
1624,6676,13148
1625,11554,1511
1626,3583,7733
1627,22013,18164
1628,22990,2604
1629,25680,8730
1630,22937,7004
1631,20595,4782
1632,26317,21398
1633,16235,6219
1634,5502,12318
1635,21633,16924
1636,2750,11352
1637,4321,12030
1638,5394,21275
1639,19834,2388
1640,3609,5602
1641,7963,4659
1642,13879,5143
1643,19662,16665
1644,13001,12480
1645,1042,22057
1646,3639,3108
1647,15897,1488
1648,7762,21366
1649,1516,15485
1650,20067,15878
1651,5148,8942
1652,3129,12681
1653,7527,8095
1654,15740,14571
1655,23289,10587
1656,8340,6156
1657,13417,10771
1658,11878,7407
1659,8308,8809
1660,15402,9831
1661,4255,17546
1662,839,6157
1663,15901,1183
1664,17725,13630
1665,17709,14958
1666,23665,12134
1667,9858,11248
1668,5455,16256
1669,9964,2445
1670,17011,7361
1671,25716,5731
1672,8687,10159
1673,7854,13759
1674,23609,16832
1675,10197,15898
1676,2446,3869
